,0,1,2,3,4,5
418,1,500,419,"[17.683046437002478, 18.328237086650674, 17.45474492037763]",15,"[(18.228716030501502, 15.1565757481695, 18.03807062065711), (13.622436222835281, 20.294624927717116, 17.90836303179782), (16.270871063018685, 21.897473150072827, 17.455756914287083), (15.504990729128854, 17.095866033685176, 14.600332348835215), (18.36989712054624, 18.889333720412733, 15.309834733462614), (16.72019003363393, 18.706818653497844, 19.796951073618033), (14.066618629777066, 18.68696802573009, 14.055608461948559), (19.470807480724805, 17.356317408390417, 18.424568959532394), (19.438002933855067, 17.21303765753247, 16.026016003335837), (15.505736796559527, 16.65518794097791, 17.273091839221767), (16.372463132026613, 15.722491579103847, 18.904446777175664), (19.391484601369754, 19.04059895370154, 19.553993707486008), (21.328153007618024, 20.627610679170907, 17.71213819105896), (18.501305130437007, 22.198583449497946, 16.557272362373308), (16.782930868286044, 21.64839046273299, 19.50913703647477)]"
419,1,500,420,"[21.970432424972426, 14.538581014507429, 8.657534084412575]",14,"[(21.65838448308007, 14.974398285525904, 11.372758731226678), (19.66748048024151, 13.70763285020259, 10.255750668200202), (20.440245535274812, 11.036472663246151, 9.776290277461868), (21.225373174193475, 17.10771428259479, 9.468255974942164), (22.95011860473473, 10.95374879917795, 9.571746923305156), (23.179942974268194, 11.90388771815372, 7.5864919871802945), (24.702074740593346, 14.406389826217955, 9.814259457791225), (18.36147867009802, 13.46595673647391, 8.40211455523821), (19.84571316353608, 14.757186724718645, 6.212299070134025), (21.141620691999716, 12.35189769392311, 7.199218312220659), (23.455086049071415, 16.810572356414973, 7.50811547347036), (23.4112871843336, 12.48943725427078, 11.013538186671981), (24.038751023947533, 14.877943494257957, 7.614600891321554), (20.085619067764537, 18.08132716597848, 7.271390375621)]"
420,1,500,421,"[22.57377742260034, 17.835400945682462, 21.421319414114322]",15,"[(25.109942873544544, 15.24392939877717, 18.247294177254865), (21.722487828597757, 12.895952891202903, 21.192447520391667), (20.54260390844319, 16.491207024011118, 23.67908516683039), (23.05782913242976, 15.825182429114351, 17.941162655944975), (21.961021711660234, 15.874250410738714, 20.815077703605255), (17.89879006822493, 19.22435455138124, 21.433300019556466), (17.90437364533444, 18.135389100037603, 24.686683010042877), (19.391484601369754, 19.04059895370154, 19.553993707486008), (18.53482764003178, 16.419762347347405, 21.96642639746772), (22.030304069287418, 17.61073580947065, 19.0455294203905), (24.766047895909107, 10.78635424205786, 19.26304529354634), (21.758974458273837, 20.20047146329313, 19.675597644114315), (18.853994614366528, 22.12988231908177, 20.57951061146417), (23.960404189730042, 13.782835587191864, 19.161723794945182), (24.23809061180379, 18.64636474903002, 18.27621788717011)]"
421,1,500,422,"[14.444787060160342, 21.095176698836433, 19.81432261095677]",13,"[(12.73008740096028, 20.697138601043836, 22.379796326943115), (13.713491214421026, 22.8435121992718, 20.493674459163323), (13.622436222835281, 20.294624927717116, 17.90836303179782), (15.79568495918252, 20.199451268447753, 23.1861285980426), (16.270871063018685, 21.897473150072827, 17.455756914287083), (11.714433002095062, 21.873028950526106, 19.12278495149666), (12.756883063050267, 24.356709192925766, 17.66032972994335), (16.72019003363393, 18.706818653497844, 19.796951073618033), (14.390994646078674, 17.539553086929153, 22.58850112115376), (11.862559022118992, 17.90144389039035, 21.341864330509942), (13.778062142077959, 17.474243640357205, 20.12514603673999), (11.361442502716406, 20.18766617093145, 18.01930922485282), (16.782930868286044, 21.64839046273299, 19.50913703647477)]"
422,1,500,423,"[15.509644999376476, 5.354975505812634, 5.4427205933146325]",12,"[(17.12650364391715, 3.8968539590107234, 7.175422166084301), (13.808269362556988, 2.437035280260646, 7.079982502421517), (11.8535911573978, 4.380142426076101, 5.932507488671092), (15.667364435456369, 6.27630799464722, 7.882770880753951), (13.63711094442952, 4.741535268225412, 6.829806660683911), (12.667002058636939, 7.785378472029135, 6.630484923285971), (17.14950079528778, 7.2080350280643035, 6.177090005965358), (17.637214818670873, 6.338296185248546, 4.192289018754317), (18.966669446258365, 6.06189312180241, 5.880824553571577), (11.26699939180856, 4.358679958570106, 3.673038351702487), (14.92848573190788, 7.268986339552906, 4.095933830523205), (13.030229614112601, 6.453314553983178, 3.6486703651993695)]"
423,1,500,424,"[18.72756046866427, 18.754550169380447, 12.910519566467242]",16,"[(17.824286183314427, 20.263867851125152, 9.778457454229168), (17.241894987383603, 17.450619454634563, 11.982336240311415), (20.847354985029774, 17.02055086664699, 12.420847355569796), (18.36989712054624, 18.889333720412733, 15.309834733462614), (15.504990729128854, 17.095866033685176, 14.600332348835215), (21.225373174193475, 17.10771428259479, 9.468255974942164), (14.066618629777066, 18.68696802573009, 14.055608461948559), (23.39252159047585, 20.39247851936021, 12.348461092692789), (19.438002933855067, 17.21303765753247, 16.026016003335837), (20.230744779632627, 21.530016269824877, 14.578705801691592), (15.20885433614718, 19.410682347469873, 11.343217324835882), (21.055930057382266, 19.141241308287903, 14.897255392904869), (20.127575736594242, 22.345328465274207, 12.6143552712428), (22.6349085934094, 19.721330083619048, 8.8049203498855), (17.498454654610498, 21.070590734674195, 12.341620201265254), (20.185046423091915, 15.2264962674125, 14.033542356461785)]"
424,1,500,425,"[10.77639625642787, 5.303230937854408, 9.183765457214903]",12,"[(10.04280874866686, 7.480804369434725, 9.614615781223012), (11.8535911573978, 4.380142426076101, 5.932507488671092), (13.462013330829455, 6.048043720528843, 8.42645063819452), (12.154487520738712, 5.08323195244095, 10.943644355168258), (9.814062930869229, 6.435989834854993, 7.202225544707952), (5.854765375754171, 4.933398323098635, 8.127818080837754), (12.331622813373887, 7.8286159290594375, 8.916853934172613), (12.356557920554362, 3.83863429354993, 8.883871698264423), (10.12043134303882, 3.363728543993377, 8.495278112744753), (6.852084151209161, 4.249310903131142, 11.068632219170059), (9.130435613571732, 4.894872377934826, 11.769814267518154), (8.997878446771711, 2.5829752171482445, 11.07847383560557)]"
425,1,500,426,"[19.172679561888057, 24.089434784557742, 15.395517173866324]",10,"[(21.637159731205326, 22.363373300367343, 16.452896433226062), (16.926047771248115, 23.028151381781267, 13.6359700527435), (16.14014144696408, 25.241072792774222, 17.128740629204195), (14.437914518766966, 25.58320671673563, 13.391193753593376), (17.43855592753441, 24.031369164508007, 18.204984594451428), (20.230744779632627, 21.530016269824877, 14.578705801691592), (19.372960758550814, 24.46589182591149, 13.025501557586068), (22.06606229745556, 21.883970022775326, 13.701893802849156), (20.127575736594242, 22.345328465274207, 12.6143552712428), (18.501305130437007, 22.198583449497946, 16.557272362373308)]"
426,1,500,427,"[4.422550537802829, 10.651938569012968, 12.70571292803571]",15,"[(6.186881162546861, 10.676319262173244, 15.372444664104366), (2.548187710788616, 8.414195990302824, 12.409205795335247), (1.9911999167052312, 12.412597037180841, 11.99622717507754), (4.696275296486481, 8.731489751992227, 9.169270513566307), (7.188068426230493, 6.921264275215915, 11.710769187170168), (4.836185466107736, 6.831902843843952, 10.045024923093429), (7.718616427559268, 10.150165909357563, 12.759693489317142), (3.271433290029431, 10.288817234253582, 10.688028046246627), (6.395298099508495, 6.814721073076876, 13.547140792189266), (3.3540999028779943, 9.873082660894005, 14.691653727298013), (1.1121624399874739, 9.931524163978027, 11.965316219505851), (5.220320458149585, 12.709445512471602, 12.673200405847252), (5.957112478019061, 12.002334626345652, 10.307107103611953), (6.653766597818299, 10.248593216973074, 9.063835650014765), (2.903621321235459, 13.769915528528928, 13.890841641925055)]"
427,1,500,428,"[20.332358292577123, 16.56880334848897, 4.232236189246683]",11,"[(22.18626117800325, 18.6470757877391, 6.340992920869367), (17.499760047156503, 20.174528215450582, 4.051708975414474), (21.546305132509193, 15.267707636196665, 3.190039200315754), (20.239995615841444, 21.23206054259192, 5.310406006107109), (19.84571316353608, 14.757186724718645, 6.212299070134025), (18.27417614226025, 17.612869785624277, 5.661994552626001), (23.455086049071415, 16.810572356414973, 7.50811547347036), (17.81922424595975, 18.252136011086225, 2.2541086676101467), (17.880539308568558, 13.31550899903898, 2.432321764584372), (20.085619067764537, 18.08132716597848, 7.271390375621), (17.771006361429674, 15.368756815060653, 5.349275189039759)]"
428,1,500,429,"[18.73310787507179, 6.322104849051874, 15.90991127410387]",12,"[(16.310870175773236, 4.149484426653199, 13.980805939202742), (20.926637464631167, 4.4099942068930895, 15.464132486738382), (18.93774386200564, 7.191787077822978, 13.234551278121748), (21.71590463886935, 7.450936257381027, 14.155666713882749), (18.528430486395816, 4.595293275910158, 18.773092196829502), (18.88426647120634, 4.20424186232913, 15.017318280741204), (18.22955797423778, 8.771696647158477, 15.931751048984056), (17.376093892204988, 7.044922406947557, 18.824633541410186), (20.13488785288593, 6.914912897627089, 17.609364259464694), (16.549169029206347, 5.318686434456508, 16.700722443291493), (18.289288074130365, 5.26328848361476, 12.885062833809592), (16.155633795711815, 7.354680693645371, 15.561578281128819)]"
429,1,500,430,"[11.971006532380565, 17.587363989159336, 23.971270112779575]",13,"[(12.73008740096028, 20.697138601043836, 22.379796326943115), (15.79568495918252, 20.199451268447753, 23.1861285980426), (14.390994646078674, 17.539553086929153, 22.58850112115376), (11.664636255482074, 14.571332671888454, 22.40713317914827), (12.203558158947867, 14.429802143055515, 25.692958970533287), (8.352338621033514, 15.96378833467648, 21.757612163618802), (9.016996559652753, 18.9298672096127, 23.403451319322578), (10.446040166250453, 20.70021921614191, 23.150856086116548), (11.862559022118992, 17.90144389039035, 21.341864330509942), (9.445262739552716, 15.399829390212881, 25.207813750847983), (15.758976387151185, 17.068638277046205, 25.04674616522074), (14.39949610947145, 14.635016852688219, 23.755972296585444), (14.47277124936804, 15.494940999123724, 25.569953107222325)]"
430,1,500,431,"[19.045035031207416, 13.149444202557504, 15.101333199775258]",12,"[(18.994815173228925, 10.61602710417306, 14.463163910330875), (16.70828029922483, 13.868553757227511, 11.318761265247739), (19.055924454214747, 14.849270851287873, 16.163981525085408), (20.185046423091915, 15.2264962674125, 14.033542356461785), (16.770099235088782, 12.857255966521441, 16.55487837248655), (18.57881002763561, 12.69106263400491, 18.710887040416836), (15.5610547761724, 14.520326574317147, 15.765013811199585), (19.99671152196658, 11.552466575329968, 17.568484825640756), (21.274378670302852, 13.441196346563594, 15.799112246399003), (17.044257063947335, 11.951059506642586, 13.929228309967833), (20.65830972402022, 13.075508458916199, 13.16134618796188), (19.252076927715986, 11.255904567197359, 12.435161957630692)]"
431,1,500,432,"[2.234465220892011, 11.31408088477079, 19.85098379141025]",10,"[(4.703472919785406, 10.117632606750963, 17.193138740832865), (2.526506487135003, 13.989314308925877, 19.544502318425806), (4.8502517194607, 7.044355272510054, 21.084504978357387), (3.157480120713668, 8.357577972198035, 17.33168052798572), (1.3620102203136444, 10.084079147444964, 17.70653305821235), (2.1613351273846013, 11.969571531273747, 17.279285904264327), (3.7353194629956463, 11.082161150248092, 21.78162069073961), (4.4384666155083226, 11.763052471580986, 18.5663871761907), (6.447817311539329, 17.37709445477374, 23.67562829070746), (1.0216367172286567, 15.276961651057729, 14.845826954604247)]"
432,1,500,433,"[9.457770702163662, 15.705296740151432, 12.745781390879364]",14,"[(8.158760105591512, 12.52122685675443, 12.141637603093452), (8.71514060058387, 19.70845044698494, 12.844629236944083), (12.390480964532458, 16.314509249850925, 11.800471263670277), (7.9849671181794335, 13.779664701381083, 10.182475062529841), (11.899852992729079, 17.266766588318344, 14.45913945713249), (10.529464220846927, 13.95415399123751, 15.130463708864847), (11.936591529791816, 18.81306350412072, 12.0852398850889), (7.35225282714222, 14.813435658309501, 14.303285124327212), (5.930502777688676, 17.66650366184715, 11.276957147254722), (7.032162998196868, 18.56452680872706, 13.516954601027804), (8.767516114924883, 16.64324160024451, 10.629739549702153), (10.462192636934939, 13.518529891832216, 12.783404924882502), (9.26867171731802, 17.20260123410126, 15.261989302392628), (9.890630813873338, 13.518656678560161, 9.297016268829527)]"
433,1,500,434,"[8.824788818401045, 21.919593016473957, 5.398568067183219]",16,"[(10.501419104169413, 19.541860529946323, 3.2802766236086165), (3.9353704411448156, 18.46626803008536, 6.852564059789246), (11.710934579130528, 20.986179439658212, 5.202983042137155), (12.461833332859106, 18.114048385792852, 1.290341448010489), (9.735918090815495, 23.074180891488584, 7.819253072330358), (6.941439520993351, 20.02045329026919, 6.530043006871796), (11.695697873139757, 23.85041722285151, 7.051189994269494), (7.865572524670267, 23.31779260913582, 9.384228005415608), (15.476760405112856, 21.60911467810854, 3.4146475061763755), (11.997084123272987, 20.47423346247001, 7.61563017188599), (10.312560075826235, 19.275106955259407, 6.499217903694461), (11.14184865772102, 25.437684447772625, 8.414308727381853), (8.297038231406818, 21.231293438740426, 9.126172595857074), (6.878282644017813, 16.856235504017068, 2.8097917739156792), (4.988105802233724, 19.783588900165295, 7.94851490064831), (8.638161639780105, 17.862305454733868, 1.9183748921948005)]"
434,1,500,435,"[7.876584178013748, 21.08762334857091, 16.809829127783562]",15,"[(9.473922965021206, 22.201723024595342, 17.80515532815276), (6.554492625375873, 21.484667187290086, 13.728837954934107), (7.7073787561068094, 17.752318523060595, 16.980283021116115), (9.26867171731802, 17.20260123410126, 15.261989302392628), (6.859567561992931, 24.558004127414407, 15.427214107814113), (8.12293007103565, 20.473459425998215, 18.900609079426605), (9.662741900630179, 17.835640253435336, 18.36372429804632), (9.725728683260906, 23.04194324042554, 13.419504600775888), (5.532454960828771, 21.24957283101782, 17.001817260426), (11.761848932596454, 19.269885121159607, 15.411790249012014), (7.032162998196868, 18.56452680872706, 13.516954601027804), (11.361442502716406, 20.18766617093145, 18.01930922485282), (6.770808353125078, 23.219433347237242, 18.724202846649092), (8.71514060058387, 19.70845044698494, 12.844629236944083), (10.75448195354345, 21.720073018734457, 14.954605402288403)]"
